,$CASNumber$,$IngredientName$,$clean_wo_work$,$bgCAS$,$category$,$date_added$,$date_curated$,$is_new$,$stat$,$bgCASgood$
$5484$,$1302-36-2$,$Corundum$,$False$,,$ambiguous$,$2021-04-01$,$2021-04-02$,$False$,$unk$,
$2408$,$085409-23-0$,$Alkyl dimethyl ethylbenzyl ammonium$,$False$,$85409-23-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$2409$,$085409-23-0$,$Alkyl dimethyl ethylbenzyl ammonium chloride (68C12, 32C14)$,$False$,$85409-23-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$2414$,$09003-05-8$,$Polyacrylamide$,$False$,$9003-05-8$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$2418$,$09003-11-6$,$Proprietry$,$False$,$9003-11-6$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$2799$,$1009-7-0$,$Hexamethylenetetramine$,$False$,$1009-07-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$5786$,$1310-7-2$,$Sodium Hydroxide$,$False$,$18433-42-6$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;from deprecated$,
$7622$,$15827- 60-8$,$Diethylenetriamine, pentamethylenepentaphosphonic acid$,$False$,$15827-60-8$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$12961$,$64742-47-8 $,$Distillates, Petroleum, Hydrotreated Light$,$False$,$64742-47-8$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$15844$,$68424-85-1 $,$Alkyl (C12-16) dimethylbenzylammonium chloride$,$False$,$68424-85-1$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$15845$,$68424-85-1 $,$Alkyl dimethyl benzyl ammonium $,$False$,$68424-85-1$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$18213$,$7446-O9-5$,$Sulfur Dioxide$,$False$,$7446-09-5$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$18406$,$75-7-0$,$Tetramethyl ammonium chloride$,$False$,$75-07-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$18995$,$7647-1-0$,$Hydrochloric Acid$,$False$,$7647-01-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$18996$,$7647-1-0$,$Hydrochloric Acid & water$,$False$,$7647-01-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$18998$,$7647-1-0$,$Hydrolchloric Acid$,$False$,$7647-01-0$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$21064$,$81741-2-8$,$_empty_in_raw_$,$False$,$81741-02-8$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$21998$,$9004 -82-4$,$Sodium Laureate Sulfate$,$False$,$9004-82-4$,$auth: cleaned$,$2021-04-01$,$2021-04-02$,$False$,$verified;normal$,
$1319$,$!4808-60-7$,$Crystalline silica, quartz$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$1342$,$(cid:3)1319-33-1$,$Borate$,$False$,$1319-33-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,
$1889$,$000064-14-5$,$Ethanol$,$False$,$64-17-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64-17-5$
$1918$,$000075-25-8$,$Oxirane$,$False$,$75-21-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$75-21-8$
$1933$,$000093-36-6$,$1,2,4-Trimethylbenzene$,$False$,$95-63-6$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$95-63-6$
$1944$,$000106-24-7$,$Acetic Anhydride$,$False$,$108-24-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$108-24-7$
$2025$,$0013-10-73$,$Sodium Hydroxide$,$False$,$1310-73-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-73-2$
$2026$,$001301-96-4$,$Sodium Tetraborate Decahydrate$,$False$,$1303-96-4$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1303-96-4$
$2089$,$00732-18-5$,$Water$,$False$,$7732-18-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$7732-18-5$
$2133$,$0077321-18-5$,$Water$,$False$,$7732-18-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$7732-18-5$
$2153$,$009-000-0$,$Guar Gum$,$False$,$9000-30-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$9000-30-0$
$2160$,$0090000-30-0$,$Guar Gum$,$False$,$9000-30-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$9000-30-0$
$2237$,$0148808-60-7$,$Crystalline silica quartz$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$2278$,$061789-71-1$,$Quaternary Ammonium Chloride$,$False$,$61789-71-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$61789-71-7$
$2291$,$06474-88-7$,$Maphtha (Petroleum), Hydrotreated Heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2293$,$06474-88-7$,$Naphtha ( Petroleum) hydrotreated$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2294$,$06474-88-7$,$Naphtha (petroleum) hydrotreated heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2295$,$06474-88-7$,$NAPHTHA (PETROLEUM), HYDROTREATED HEAVY$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2296$,$06474-88-7$,$Naphtha (Petroleum), Hydrotreated Heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2297$,$06474-88-7$,$Naphtha (petroleum), Hydrotreated Heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2298$,$06474-88-7$,$Naphtha (Petroleum),Hydrotreated Heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2299$,$06474-88-7$,$Naphtha (petroleum),Hyrdotreated heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2301$,$06474-88-7$,$Naptha (Petroleum), Hydrotreated Heavy$,$False$,$64742-88-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$64742-88-7$
$2396$,$07647-01-1$,$Hydrochloric Acid$,$False$,$7647-01-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$7647-01-0$
$2400$,$08009-09-3$,$Pine Oil$,$False$,$8002-09-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$8002-09-3$
$2412$,$090000-30-0$,$Guar Gum$,$False$,$9000-30-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$9000-30-0$
$2618$,$10028-69-1$,$Stannous Chloride Dihydrate$,$False$,$10025-69-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10025-69-1$
$2726$,$10048-04-4$,$Chlorine Dioxide$,$False$,$10049-04-4$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10049-04-4$
$2781$,$10069-04-4$,$Chlorine Dioxide$,$False$,$10049-04-4$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10049-04-4$
$2786$,$1007-97-0$,$Hexamethylenetetramine$,$False$,$1009-07-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1009-07-0$
$2859$,$10125-13-3$,$Cupric Chloride$,$False$,$10125-13-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10125-13-0$
$2908$,$1022-01-2$,$2,2 Dibromo-3-nitrilopropionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2909$,$1022-01-2$,$2,2-Dibromo-3-nitrilo-propionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2910$,$1022-01-2$,$2,2-Dibromo-3-nitrilopropionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2911$,$1022-01-2$,$2,2-dibromo-3-nitriloprpionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2912$,$1022-01-2$,$Dibrom-3-nitnlpropion$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2914$,$10220-01-2$,$2,2-Dibromo-3-D37nitrilopropionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$2915$,$10222-01-02$,$2,2-Dibromo-3-Nitrilopropionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$3090$,$10222-01-5$,$2,2-dibromo-3-nitril oprop ionam ide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$3092$,$10222-02-2$,$2,2-dibromo-3-nitrilopropionamide$,$False$,$10222-01-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10222-01-2$
$3103$,$103-21-1$,$Ethylene glycol$,$False$,$107-21-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-21-1$
$3128$,$104-55-0$,$CINNAMALDEHYDE$,$False$,$104-55-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$104-55-2$
$3170$,$104-55-22$,$Cinnamaldehyde$,$False$,$104-55-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$104-55-2$
$3239$,$10555-76-1$,$Sodium Metaborate$,$False$,$10555-76-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10555-76-7$
$3297$,$107-09-9$,$Prop-2-yn-1-ol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3299$,$107-12-1$,$Ethylene Glycol$,$False$,$107-21-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-21-1$
$3305$,$107-19-1$,$2-propen-1-ol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3308$,$107-19-1$,$Prop-2-yn-1-ol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3309$,$107-19-1$,$Propargyl Alcohol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3310$,$107-19-1$,$Propargyl alcohol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3311$,$107-19-17$,$Propargyl Alchohol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$3409$,$107-21-0$,$Ethylene glycol$,$False$,$107-21-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-21-1$
$3567$,$107-21-2$,$Ethylene Glycol$,$False$,$107-21-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-21-1$
$3584$,$10721-21-1$,$Ethylene Glycol$,$False$,$107-21-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-21-1$
$3651$,$108-55-3$,$Tolouene$,$False$,$108-88-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$108-88-3$
$3689$,$109-7-0$,$Hexamethylenetetramine$,$False$,$100-97-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$100-97-0$
$3697$,$11-76-2$,$2-Butoxyethanol$,$False$,$111-76-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-76-2$
$3700$,$11-76-2$,$Ethylene Glycol Monobutyl Ether$,$False$,$111-76-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-76-2$
$3702$,$11-76-2$,$Glycol Ethers$,$False$,$111-76-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-76-2$
$3706$,$11/6/9003$,$DB-964$,$False$,$9003-11-6$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$9003-11-6$
$3730$,$1101920-30-0$,$Ammonium bisulfite$,$False$,$10192-30-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$10192-30-0$
$3731$,$110224-99-1$,$2-PROPENOIC ACID,TELOMER WITH SODIUM 2-METHYL-2-1-OXO-2-PROPEN-1-YL AMINO1-1PROPANESULFONATE1:1A NDS$,$False$,$110224-99-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$110224-99-2$
$3770$,$111-20-8$,$Glutaraldehyde$,$False$,$111-30-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-30-8$
$3775$,$111-30-08$,$Glutaraldehyde$,$False$,$111-30-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-30-8$
$3922$,$111-30-80$,$Glutaraldehyde$,$False$,$111-30-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-30-8$
$4014$,$111-7-2$,$2-Butoxyethanol$,$False$,$111-76-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-76-2$
$4016$,$111-72-2$,$2-Butoxyethanol$,$False$,$111-76-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-76-2$
$4017$,$111-72-2$,$Diethanolamine$,$False$,$111-42-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$111-42-2$
$4498$,$112926-00-0$,$Silica, amorphous precipitated gell$,$False$,$112926-00-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$112926-00-8$
$4499$,$112926-00-00$,$Silica, amorphous precipitated gel$,$False$,$112926-00-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$112926-00-8$
$4532$,$1129626-00-8$,$Silica gel$,$False$,$112926-00-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$112926-00-8$
$4541$,$1132-18-5$,$Water$,$False$,$7732-18-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$7732-18-5$
$4549$,$115-07-01$,$Propylene$,$False$,$115-07-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$115-07-1$
$4555$,$117-19-7$,$Propargyl alcohol$,$False$,$107-19-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$107-19-7$
$4560$,$11808-60-7$,$Crystalline Sillica$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$4655$,$12125-02-09$,$Ammonium Chloride$,$False$,$12125-02-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$12125-02-9$
$4657$,$12125-02-09$,$Amonium Chloride$,$False$,$12125-02-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$12125-02-9$
$4659$,$12125-02-6$,$AMMONIUM CHLORIDE$,$False$,$12125-02-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$12125-02-9$
$4744$,$12125-05-9$,$Ammonium chloride$,$False$,$12125-02-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$12125-02-9$
$4794$,$12179-04-03$,$Sodium Tetraborate Pentahydrate$,$False$,$12179-04-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$12179-04-3$
$4811$,$12188-68-4$,$Bentonite, benzle(hydrogenated tallow alkyl) dimethylammonium sterate complex$,$False$,$121888-68-4$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$121888-68-4$
$4878$,$124-28-9$,$CO2$,$False$,$124-38-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$124-38-9$
$5029$,$127087-0$,$Poly(oxy-1,2-ethanediyl_, alpha-(4-nonylphenyl)-omega-hydroxy-b ranched$,$False$,$127087-87-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$127087-87-0$
$5030$,$127087-28-8$,$Poly(oxy-1,2-ethanediyl), alpha-(4-nonylphenyl)-omega-hydr oxy-, branched$,$False$,$127087-87-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$127087-87-0$
$5415$,$1270870-87-0$,$Poly(oxy-1,2-ethanediyl), alpha-(4-nonylphenyl)-omega-hydroxy-b ranched$,$False$,$1270878-70-0$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1270878-70-0$
$5472$,$130-08-2$,$N-Alkyl Dimethyl Benzyl Ammonium Chloride$,$False$,$139-08-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$139-08-2$
$5479$,$1301-96-4$,$Sodium Tetraborate Decahydrate$,$False$,$1303-96-4$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1303-96-4$
$5572$,$1302-96-8$,$Mullite$,$False$,$1302-93-8$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1302-93-8$
$5577$,$1303-74-5$,$Corundum$,$False$,$1302-74-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1302-74-5$
$5678$,$1309-37-7$,$Iron Oxide$,$False$,$1309-37-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1309-37-1$
$5698$,$131-73-2$,$Sodium Hydroxide$,$False$,$1310-73-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-73-2$
$5705$,$1310-57-3$,$Potassium Hydroxide$,$False$,$1310-58-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-58-3$
$5708$,$1310-58-2$,$Potassium hydroxide$,$False$,$1310-58-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-58-3$
$5781$,$1310-5803$,$Potassium Hydroxide$,$False$,$1310-58-3$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-58-3$
$5789$,$1310-73-1$,$Sodium Hydroxide$,$False$,$1310-73-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-73-2$
$5905$,$1314-28-1$,$Aluminum Oxide$,$False$,$1344-28-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1344-28-1$
$5944$,$13181-60-7$,$Bauxite$,$True$,$valid_but_empty$,,$2021-04-01$,$2021-04-02$,$False$,$valid_but_empty$,$13181-16-7$
$6002$,$1319-73-2$,$Sodium Hydroxide$,$False$,$1310-73-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-73-2$
$6006$,$1320-73-2$,$Sodium Hydroxide$,$False$,$1310-73-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$1310-73-2$
$6246$,$13463-67-1$,$Titanium Oxide$,$False$,$13463-67-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$13463-67-7$
$6342$,$13709-94-4$,$Potassim Metaborate$,$False$,$13709-94-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$13709-94-9$
$6343$,$13709-94-4$,$Potassium Metaborate$,$False$,$13709-94-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$13709-94-9$
$6345$,$13709-94-8$,$Potassium Metaborate$,$False$,$13709-94-9$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$13709-94-9$
$6430$,$139-08-5$,$N-Alkyl Dimethyl Benzyl Ammonium Chloride$,$False$,$139-08-2$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$139-08-2$
$6461$,$1408-60-7$,$Silica, Quartz, SiO2$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6462$,$1408-60-7$,$Silicon Dioxide$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6485$,$141-49-5$,$ETHANOLAMINE$,$False$,$141-43-5$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$141-43-5$
$6622$,$14464-46-4$,$Crystalline silica, cristobalite$,$False$,$14464-46-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14464-46-1$
$6625$,$14464-64-1$,$Christobalite$,$False$,$14464-46-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14464-46-1$
$6632$,$1464-46-1$,$Crystalline silica, cristobalite$,$False$,$14464-46-1$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14464-46-1$
$6639$,$148-60-7$,$Crystalline Silica in Form of Quartz$,$True$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$valid_but_empty$,$14808-60-7$
$6640$,$148-60-7$,$Crystalline Silica in form of Quartz$,$True$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$valid_but_empty$,$14808-60-7$
$6645$,$148-60-7$,$Silica Sand$,$True$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$valid_but_empty$,$14808-60-7$
$6648$,$1480-60-7$,$Crystalline silica: Quartz (SiO2)$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6655$,$14806-60-7$,$Crstalline silica, quartz$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6656$,$14806-60-7$,$Crystalline silica, quartz$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6694$,$14808-30-0$,$Crystalline silica, quartz$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6697$,$14808-60-07$,$Crystalline silica, quartz - 1,076,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6698$,$14808-60-07$,$Crystalline silica, quartz - 1,230,554 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6699$,$14808-60-07$,$Crystalline silica, quartz - 1,566,869 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6700$,$14808-60-07$,$Crystalline silica, quartz - 1,573,600 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6701$,$14808-60-07$,$Crystalline silica, quartz - 1,699,682 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6702$,$14808-60-07$,$Crystalline silica, quartz - 1,784,693 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6703$,$14808-60-07$,$Crystalline silica, quartz - 1,876,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6704$,$14808-60-07$,$Crystalline silica, quartz - 2,365,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6705$,$14808-60-07$,$Crystalline silica, quartz - 2,376,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6706$,$14808-60-07$,$Crystalline silica, quartz - 2,508,738 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6707$,$14808-60-07$,$Crystalline silica, quartz - 2,529,358 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6708$,$14808-60-07$,$Crystalline silica, quartz - 2,746,984 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6709$,$14808-60-07$,$Crystalline silica, quartz - 2,838,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6710$,$14808-60-07$,$Crystalline silica, quartz - 3,036,682 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6711$,$14808-60-07$,$Crystalline silica, quartz - 3,060,000 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6712$,$14808-60-07$,$Crystalline silica, quartz - 3,187,800 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6713$,$14808-60-07$,$Crystalline silica, quartz - 3,453,994 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6714$,$14808-60-07$,$Crystalline silica, quartz - 3,717,403 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6715$,$14808-60-07$,$Crystalline silica, quartz - 3,830,246 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6716$,$14808-60-07$,$Crystalline silica, quartz - 3,896,200 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6717$,$14808-60-07$,$Crystalline silica, quartz - 4,246,251 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
$6718$,$14808-60-07$,$Crystalline silica, quartz - 4,307,270 lbs$,$False$,$14808-60-7$,$auth: corrected$,$2021-04-01$,$2021-04-02$,$False$,$unk$,$14808-60-7$
