,CASNumber,IngredientName,clean_wo_work,bgCAS,category,date_added,date_curated,is_new,stat,comment
0,68434-57-6,$Alkyl (C-14-C16) Olefin Sulfonate, Sodium Salt$,False,,ambiguous,2021-04-01,2021-04-02,True,unk,
10945,Proprietary,$Blend of Organophosphonates, Soda Ash, Water & Surfactants$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10946,Proprietary,Blend of Surfactants,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10947,Proprietary,Block copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10948,Proprietary,Blocked Polyisocyanate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10949,Trade Secret,Borate Mineral,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10950,Trade Secret,Borate salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10951,Trade secret,Borate Salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10952,Proprietary,Borate Salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10953,Proprietary,Borate salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10954,Trade Secret,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10955,Proprietary,Borate Salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10956,Proprietary,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10957,proprietary,Borate Salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10958,Confindential Business Information,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10959,Confidential Business Information,Borate Salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10960,Confidential Business Information,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10961,Confidential Business,Borate Salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10962,Confidential Business,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10963,Confidential,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10964,Confidental Business Information,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10965,CBI,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10966,Business Confidential Information,Borate salts,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10967,Trade Secret,Borate Suspension,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10968,Proprietary,Branched Alcohol Oxyalkylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10969,Proprietary,Breaker Component,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10970,Proprietary,Brominated Diol,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10971,Proprietary,Buffer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10972,Proprietary,Buffering Agents,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10973,Proprietary,Buffering agents,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10974,Proprietary,Buffering agents1,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10975,Business Confidential,Business Confidential,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10976,Proprietary,Butendiol-Vinyl Alcohol copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10977,Proprietary,Butenediol-Vinyl Alcohol,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10978,91053-39-3 Trade Secret 14808-60-7 8042-47-5,$Calcined Diatomaceous Earth Proprietary Paraffin Inhibitor Silica, Crystallline Quartz White Mineral$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10979,91053-39-3 8042-47-5 Trade Secret 14808-60-7 107-2,$Calcined Diatomaceous Earth White Mineral Oil Proprietary Paraffin Inhibitor Silica, Crystalline-Qua$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10980,91053-39-3 8042-47-5 Trade Secret 14808-60-7,$Calcined Diatomaceous Earth White Mineral Oil Proprietary Paraffin Inhibitor Silica, Crystalline-Qua$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10981,91053-39-3 8042-47-5 Trade Secret 14808-60-7,$Calcines Diatomaceous Earth White Mineral Oil Proprietary Paraffin Inhibitorx Silica, Crystalline-Qu$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10982,Proprietary,Carbohydrate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10983,Proprietary,Carbohydrate compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10984,TRADE SECRET,Carbohydrate polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10985,Trade Secret,Carbohydrate polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10986,Proprietary,Carbohydrate Polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10987,Proprietary,Carbohydrate polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10988,proprietary,Carbohydrate polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10989,Trade Ingredient,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10990,Proprietary,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10991,Confidential Business Information,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10992,Confidential Business,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10993,Confidential,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10994,CBI,Carbohydrates,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10995,Proprietary,Carbolic Acid,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10996,Trade Secret,Carboxylate Salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10997,Proprietary,Carboxylic Acid Salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10998,proprietary,Carboxylic Acid Salt,False,,proprietary,2021-04-01,2021-04-02,True,unk,
10999,Proprietary,Carboxymethyl Cellulose,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11000,Trade Ingredient,Carboxymethylhydroxypropyl Guar Blend,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11001,TradeSecret,Castor Oil,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11002,TRADE SECRET,CASTOR OIL,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11003,Trade Secret,Castor Oil,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11004,Proprietary,Castor Oil,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11005,Trade Secret,Cationic Pilyacrylamide co polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11006,Trade Secret,Cationic Polacrylamide co polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11007,Proprietary,Cationic Poly Amine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11008,TRADE SECRET,CATIONIC POLYACRYLAMIDE CO POLYMER,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11009,Trade Secret,Cationic Polyacrylamide co Polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11010,Trade Secret,Cationic Polyacrylamide co polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11011,Trade Secret,Cationic Polyacrylamide co-polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11012,Trade secret,Cationic Polyacrylamide co-polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11013,Proprietary,Cationic Polyacrylamide co-polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11014,Trade Secret,Cationic polyacrylamide copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11015,Proprietary,Cationic Polyacrylamide Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11016,Proprieary,Cationic Polyacrylamide Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11017,CBI,Cationic Polyacrylamide Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11018,Trade Secret,Cationic Polyarcylamide co polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11019,Trade Secret,Cationic Polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11020,Trade Secret,Cationic polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11021,Proprietary,Cationic Polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11022,Proprietary,Cationic polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11023,Proprietary,Cationic Surfactant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11024,Proprietary,Cationic water-soluble polymer emulsion,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11025,proprietary,cationic water-soluble polymer emulsion,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11026,Trade Secret,Cationic Water-Soluble Polymer in Emulsion,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11027,Proprietary,Cationic water-soluble polymer in emulsion,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11028,Trade Secret,Cationic Water-Soluble Polymer in Emulstion,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11029,TRADE SECRET,Catonic Polyacrylamide co polymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11030,CBI,CBI,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11031,XXXX-XX-X (Proprietary),Cellulase enzyme,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11032,Proprietary,Cellulase Enzyme,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11033,Proprietary,Cellulase enzyme,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11034,CBI,Cellulase Enzyme,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11035,Proprietary,Ceramic microspheres,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11036,Proprietary,Ceramic Proppant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11037,proprietary,Ceramic Proppant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11038,proprietary,Ceramic proppant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11039,Proprietary,Chelating Agent,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11040,Proprietary,Chelating agent,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11041,Proprietary,chelating agent,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11042,Trade Secret,CHEMPLEX-Polymer_00019,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11043,Trade Secret,CHEMPLEX-Polymer-00019,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11044,Proprietary,Chlorine compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11045,Proprietary,$Chlorine, Salt$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11046,Confidential Business Information,Chloromethylnapthalene quinoline quaternary amine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11047,Proprietary,CHOLINE CHLORIDE,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11048,Trade Secret,Citric Acid,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11049,Proprietary,Citric Acid,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11050,Trade Secret,Citrus Rutaceae Extract,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11051,CBI,Citrus Rutaceae Extract,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11052,Proprietary,Citrus Terpenes,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11053,Trade Secret,Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11054,Trade secret,Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11055,Proprietary,Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11056,Propietary,Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11057,N/A(Proprietary),Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11058,CBI,Clay,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11059,Proprietary,CM8400-5X,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11060,Trade Secret,Cocamide Based Surfactant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11061,Trade Secret,Cocamide Diethanolamide,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11062,XXXX-XX-X (Proprietary),Cocoamido Tertiary Amine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11063,Proprietary,Cocoamido Tertiary Amine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11064,Trade Secret of National Petrochem,Cocodimethylamino Acetate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11065,Proprietary,Coconut Fatty Acid Diethanolamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11066,Trade Secret,COLORANT,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11067,Proprietary,Colorant,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11068,Proprietary,Complex Alcohol,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11069,Confidential Business Information,Complex alkylamin,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11070,Proprietary,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11071,Confidential Business Information,Complex Alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11072,Confidential Business Information,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11073,Confidential Business Information,complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11074,Confidential Business,Complex Alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11075,Confidential Business,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11076,Business Confidential,Complex Alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11077,Business Confidential,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11078,Business Confidental,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11079,Business,Complex alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11080,Buisness Confidential,Complex Alkylamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11081,Trade Secret,Complex Alkylaryl Polyo-Ester,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11082,Trade secret,Complex alkylaryl polyo-ester,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11083,CBI,Complex Alkylaryl Polyo-Ester,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11084,Confidential Business Information,Complex Alkylmaine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11085,Trade Secret,Complex Amine Compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11086,Proprietary,Complex Amine Compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11087,Proprietary,Complex Amine compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11088,Proprietary,Complex amine compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11089,Proprietary,Complex Amine Compound ,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11090,Proprietary,Complex amine compounds,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11091,Proprietary,COmplex Amine Compund,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11092,Proprietary,Complex Amine Compund,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11093,Confidential Business Information,Complex carbohydrate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11094,Confidential Business,Complex carbohydrate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11095,CBI,Complex carbohydrate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11096,Trade Secret,Complex Ester,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11097,Proprietary,Complex Ester,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11098,Proprietary,complex fatty acid comound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11099,Propietary,complex fatty acid comound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11100,PROPRIETARY,Complex Fatty-Acid Compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11101,Proprietary,Complex Fatty-Acid Compound,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11102,Proprietary,Component 1,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11103,Proprietary,Component 2,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11104,Proprietary,Component 3,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11105,Confidential Business Information,Component Name on MSDS,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11106,Trade Secret,Condensed alkanolamine,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11107,Confidential Business Information,Condidential Business Information,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11108,Confidential Business Information,Confidential Business Information,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11109,_empty_in_raw_,Confidential Business Information,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11110,Proprietary,Contains no harazdous substances in concentrations aboce cut-off values according to the competent authority.,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11111,Confidential Business Information,Contains no hazardous ingredients,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11112,Proprietary,$Contains no hazardous substances in
concentrations above cut-off values
according to the competent authority$,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11113,Proprietary,Contains no hazardous substances in concentration cutoff values according to the competent authority,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11114,Proprietary,Contains no hazardous substances in concentrations above cut off values according to the competent authority ,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11115,Proprietary,Contains no hazardous substances in concentrations above cut-ff values according to the competent authority.,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11116,Proprietary,Contains no hazardous substances in concentrations above cut-off values according to the competent authority,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11117,Proprietary,Contains no hazardous substances in concentrations above cut-off values according to the competent authority.,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11118,Proprietary,Contains no hazardous substances in concentrations above the cut-off values accroding to the competent authority,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11119,Proprietary,Contains no hazardous substances in concentreations above cut-off values according to the competent authority,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11120,Proprietary,Contains no hazardouse substances in concentrations above cut-off values according to the competent authority,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11121,TRADE SECRET,Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11122,Trade Secret,Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11123,CI,Copolymer,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11124,Proprietary,Copolymer of 2 Propenamide,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11125,Proprietary,Copolymer of 2- Propenamide,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11126,Proprietary,Copolymer of 2-propenamide,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11127,Proprietary,copolymer of 2-propenamide,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11128,Proprietary,Copolymer of Acrylamide and Sodium Acrylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11129,Proprietary,Copolymer of acrylamide and sodium acrylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11130,proprietary,Copolymer of Acrylamide and Sodium Acrylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11131,proprietary,copolymer of Acrylamide and Sodium Acrylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11132,proprietary,copolymer of acrylamide and sodium acrylate,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11133,Trade Secret,Copolymer resin,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11134,Trade Secret,Corn Meal,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11135,Proprietary,Corrosion Inhibitor,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11136,Proprietary,Corundum,False,,proprietary,2021-04-01,2021-04-02,True,unk,
11137,Proprietary,Coupling Agent,False,,proprietary,2021-04-01,2021-04-02,True,unk,
